,Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Current Identification,Other Identifications,Name Hierarchy,Order,Family,Type Status,Type Citations,Common Name (Name : Language),Date Collected,Ocean,Sea/Gulf,Country,Island,Province/State,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition,Collector(s),Field Number(s),Sex/Stage,Preparation Details (Preparation:Remarks),Measurements,Notes,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
1625,200652,Specimen/Lot,,1,Parus elegans montigenus,,Parus elegans montigenus : Paridae : Passeriformes : Aves : Chordata,Passeriformes,Paridae,,,,9 Dec 1905,,,Philippines,Luzon,Benguet,Baguio,,,1524,,"Mearns, E. A.",13801,Male/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 19:20:00,http://n2t.net/ark:/65665/30ac6772b-1dcf-426c-ac63-919d12fccf3e
1626,210869,Specimen/Lot,,1,Parus elegans montigenus,,Parus elegans montigenus : Paridae : Passeriformes : Aves : Chordata,Passeriformes,Paridae,,,,27 Dec 1906,,,Philippines,Luzon,Benguet,Baguio,,,1524,,"Mearns, E. A.",14610,Male,Skin: Whole,,,,,,,,,,,15 Aug 2014 19:20:00,http://n2t.net/ark:/65665/38c76d5c4-ca24-42e7-8a48-519d48188eb8
1627,208413,Specimen/Lot,,1,Parus elegans montigenus,,Parus elegans montigenus : Paridae : Passeriformes : Aves : Chordata,Passeriformes,Paridae,,,,23 Apr 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15115,Male/Immature,Skin: Whole,,,,,,,,,,,15 Aug 2014 19:20:00,http://n2t.net/ark:/65665/32047223d-48b9-482a-94ac-9a9e30575c1a
1628,208416,Specimen/Lot,,1,Parus elegans montigenus,,Parus elegans montigenus : Paridae : Passeriformes : Aves : Chordata,Passeriformes,Paridae,,,,5 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15276,Male,Skin: Whole,,,,,,,,,,,15 Aug 2014 19:20:00,http://n2t.net/ark:/65665/3378fe140-ed52-42a8-9970-1f69cba00ef0
1629,208417,Specimen/Lot,,1,Parus elegans montigenus,,Parus elegans montigenus : Paridae : Passeriformes : Aves : Chordata,Passeriformes,Paridae,,,,5 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15277,Female/Immature,Skin: Whole,,,,,,,,,,,15 Aug 2014 19:20:00,http://n2t.net/ark:/65665/36881fe9b-72cf-4592-9268-2ceb2f8c68a5
1630,208419,Specimen/Lot,,1,Parus elegans montigenus,,Parus elegans montigenus : Paridae : Passeriformes : Aves : Chordata,Passeriformes,Paridae,,,,7 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15289,Female,Skin: Whole,,,,,,,,,,,15 Aug 2014 19:20:00,http://n2t.net/ark:/65665/34c1d108a-f4dd-4c12-a73e-ee8e977dae5d
1631,208420,Specimen/Lot,,1,Parus elegans montigenus,,Parus elegans montigenus : Paridae : Passeriformes : Aves : Chordata,Passeriformes,Paridae,,,,7 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15290,Male/Immature,Skin: Whole,,,,,,,,,,,15 Aug 2014 19:20:00,http://n2t.net/ark:/65665/328a413b6-7adf-42b6-abc0-ce9c5f8910ca
1632,208424,Specimen/Lot,,1,Parus elegans montigenus,,Parus elegans montigenus : Paridae : Passeriformes : Aves : Chordata,Passeriformes,Paridae,,,,21 Jul 1907,,,Philippines,Luzon,Benguet,"Paoay, near, Haights-in-the-Oaks",,,2134,,"Mearns, E. A.",15362,Male/Immature,Skin: Whole,,,,,,,,,,,15 Aug 2014 19:20:00,http://n2t.net/ark:/65665/3846b0216-85d6-41d3-b3d4-b4a4d407415d
1633,200651,Specimen/Lot,,1,Parus elegans montigenus,,Parus elegans montigenus : Paridae : Passeriformes : Aves : Chordata,Passeriformes,Paridae,,,,8 Dec 1905,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",13800,Male/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 19:20:00,http://n2t.net/ark:/65665/3c0cc4bbd-bd31-4e45-b807-829aec62fa32
1634,202269,Specimen/Lot,,1,Passer montanus saturatus,,Passer montanus saturatus : Ploceidae : Passeriformes : Aves : Chordata,Passeriformes,Ploceidae,,,Eurasian Tree Sparrow,1907,,,Philippines,Luzon,,Malabon,,,,Rodgers North Pacific Expedition,"Mearns, E. A.",,Unknown,Skin: Whole:prepped by Tagalog pupil,,,,,,,,,,,18 Jul 2016 14:37:00,http://n2t.net/ark:/65665/3d7b0bd85-838c-46c0-883b-69fb87515e13
1635,190600,Specimen/Lot,,1,Pelargopsis capensis gigantea,,Pelargopsis capensis gigantea : Alcedinidae : Coraciiformes : Aves : Chordata,Coraciiformes,Alcedinidae,,,,23 Oct 1903,,,Philippines,Mindanao,,Manay,,,,,"Mearns, E. A.",13092,Female/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/3d816805c-4eef-4d7b-8f49-9c6d7e6791a3
1636,190601,Specimen/Lot,,1,Pelargopsis capensis gigantea,,Pelargopsis capensis gigantea : Alcedinidae : Coraciiformes : Aves : Chordata,Coraciiformes,Alcedinidae,,,,26 Oct 1903,,,Philippines,Mindanao,,"Makar, Sarangani Bay",,,,,"Mearns, E. A.",13110,Male/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/3e33cdb16-dcf9-4934-9640-9656a3469b77
1637,191980,Specimen/Lot,,1,Pelargopsis capensis gigantea,,Pelargopsis capensis gigantea : Alcedinidae : Coraciiformes : Aves : Chordata,Coraciiformes,Alcedinidae,,,,15 Feb 1904,,,Philippines,Mindanao,,Mucas,,,,,"Mearns, E. A.",13342,Female/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/31231426e-5e12-432e-af46-14c7651fc763
1638,191981,Specimen/Lot,,1,Pelargopsis capensis gigantea,,Pelargopsis capensis gigantea : Alcedinidae : Coraciiformes : Aves : Chordata,Coraciiformes,Alcedinidae,,,,15 Feb 1904,,,Philippines,Mindanao,,Mucas,,,,,"Mearns, E. A.",13341,Male/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/3b47a0c6a-2760-4608-a6da-f482a9281f4f
1639,192098,Specimen/Lot,,1,Pelargopsis capensis gigantea,,Pelargopsis capensis gigantea : Alcedinidae : Coraciiformes : Aves : Chordata,Coraciiformes,Alcedinidae,,,,24 Apr 1904,,,Philippines,Mindanao,,"Tubay River, below Santiego",,,,,"Mearns, E. A.",13460,Male/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/30f730651-8775-4615-9197-41a1b6a7e6ed
1640,200693,Specimen/Lot,,1,Pelargopsis capensis gigantea,,Pelargopsis capensis gigantea : Alcedinidae : Coraciiformes : Aves : Chordata,Coraciiformes,Alcedinidae,,,,10 Jan 1906,,,Philippines,Basilan,Basilan,"Baluc, Baluc Island",,,,,"Mearns, E. A.",13885,Male/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/3b5a2ad61-40cd-4636-996a-931ba716e7a7
1641,200694,Specimen/Lot,,1,Pelargopsis capensis gigantea,,Pelargopsis capensis gigantea : Alcedinidae : Coraciiformes : Aves : Chordata,Coraciiformes,Alcedinidae,,,,7 Jan 1906,,,Philippines,,,Sibutu Island,,,,,"Mearns, E. A.; Langhorne, G. T.",13864,Male,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/351231a9c-0011-4d86-9101-a9eb4d8f3e27
1642,200802,Specimen/Lot,,1,Pelargopsis capensis gigantea,,Pelargopsis capensis gigantea : Alcedinidae : Coraciiformes : Aves : Chordata,Coraciiformes,Alcedinidae,,,,30 Jan 1906,,,Philippines,,,Basilan Island,,,,,"Mearns, E. A.",13927,Female,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/389845b09-7aac-4d37-bca4-40346fac1f7e
1643,201949,Specimen/Lot,,1,Pelargopsis capensis gouldi,,Pelargopsis capensis gouldi : Alcedinidae : Coraciiformes : Aves : Chordata,Coraciiformes,Alcedinidae,,,,25 Mar 1907,,,Philippines,Mindoro,Mindoro Oriental,Naujan Lake,,,,,"Mearns, E. A.",15065,Female,Skin: Whole,,,,,,,,,,,30 Jan 2017 16:39:00,http://n2t.net/ark:/65665/3447e9349-124b-4638-9f2e-5505479b2dca
1644,201948,Specimen/Lot,,1,Pelargopsis capensis gouldi,,Pelargopsis capensis gouldi : Alcedinidae : Coraciiformes : Aves : Chordata,Coraciiformes,Alcedinidae,,,,3 Nov 1906,,,Philippines,Mindoro,Mindoro Oriental,Camp Bergen,,,,,"Mearns, E. A.",14453,Female,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/3506ac501-262e-40fb-a39a-3751d25c4ad8
1645,200551,Specimen/Lot,,1,Pelecanus philippensis,,Pelecanus philippensis : Pelecanidae : Pelecaniformes : Aves : Chordata,Pelecaniformes,Pelecanidae,,,,Nov 1905,,,Philippines,Luzon,,Luzon Island,,,,,"Mearns, E. A.",13764,Female/Adult,Skin: Whole,,,,,,,,,,,13 Aug 2014 18:26:00,http://n2t.net/ark:/65665/3f1dea631-6009-48b2-87ba-b2d2be9118b0
1646,192099,Specimen/Lot,,1,Penelopides panini affinis,,Penelopides panini affinis : Bucerotidae : Coraciiformes : Aves : Chordata,Coraciiformes,Bucerotidae,,,,12 Jun 1904,,,Philippines,Mindanao,,"Davao Gulf, E Shore, Sulug",,,,,"Mearns, E. A.",13393,Male/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/35c0e463f-71f3-4eaf-a6e1-80de1c3db842
1647,192124,Specimen/Lot,,1,Penelopides panini affinis,,Penelopides panini affinis : Bucerotidae : Coraciiformes : Aves : Chordata,Coraciiformes,Bucerotidae,,,,15 Jun 1904,,,Philippines,Mindanao,Davao del Sur / North Cotabato,Mount Apo,,,533,,"Mearns, E. A.",13404,Male/Immature,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/39c447971-922f-461d-ac46-0d2edf943a27
1648,202498,Specimen/Lot,,1,Penelopides panini affinis,,Penelopides panini affinis : Bucerotidae : Coraciiformes : Aves : Chordata,Coraciiformes,Bucerotidae,,,,17 Aug 1906,,,Philippines,Mindanao,,Pong Pong,,,,,"Mearns, E. A.",14301,Male,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/38ca1db22-2c50-4cd9-aa4c-8a1ef04c1ef2
1649,190192,Specimen/Lot,,1,Penelopides panini affinis,,Penelopides panini affinis : Bucerotidae : Coraciiformes : Aves : Chordata,Coraciiformes,Bucerotidae,,,,17 Aug 1903,,,Philippines,Mindanao,,Pantar,,,,,"Mearns, E. A.",12917,Male/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/308bfbfc7-c01a-4709-b0fb-644fef87ac9f
1650,200814,Specimen/Lot,,1,Penelopides panini affinis,,Penelopides panini affinis : Bucerotidae : Coraciiformes : Aves : Chordata,Coraciiformes,Bucerotidae,,,,10 May 1906,,,Philippines,Mindanao,Misamis Occidental,"Malubug River, Anib's place, Catagan",,,335,,"Mearns, E. A.",14096,Male,Skin: Whole,,,,,,,,,,,15 Aug 2014 16:09:00,http://n2t.net/ark:/65665/37ac3611a-0df0-4e14-be67-2382a76f6e23
