Museum,Museum Abbreviation,Catalog Number,Special Collections,Kind of Object,Specimen Count,Current Identification,Other Identifications,Name Hierarchy,Order,Family,Type Status,Type Citations,Date Collected,Ocean,Sea/Gulf,Bay/Sound,Island Name,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Collector(s),Other Numbers (Type: Value),Sex/Stage,Preparation Details (Preparation:Remarks),Microhabitat Description,Reproductive Condition,Progeny Details,Measurements,Stomach Contents,Collection Method,Number of Individuals,Sexual Maturity,Physical Maturity,Specimen Condition,Injury,Parasite,Bibliography,Notes,Genetic Sample Type,Biorepository Number,Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Depleted?,Record Last Modified,EZID
,"USNM","142793","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3c80b94ef-3d76-4269-8e74-32659e453231"
,"USNM","142794","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/385ed389a-0345-4651-ae26-d42a2b675148"
,"USNM","142795","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3377ec3c0-6e48-44e1-84b1-576227a27611"
,"USNM","142796","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/30a658f17-c943-473d-943b-887a2da6d6d7"
,"USNM","142797","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/325a94a28-d8d7-4369-8068-0a53d8132afa"
,"USNM","142801","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/388ccf2eb-93fb-4a26-8be8-16697bd2de84"
,"USNM","142804","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3289f2476-b1ee-4538-b6f1-4629c1e67038"
,"USNM","142805","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/34a0e00e0-5692-4bbf-a1ad-5967754a07c9"
,"USNM","142806","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/34dad835e-c5c8-4d68-a51d-a20749030feb"
,"USNM","142807","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3e8c09c80-eaa4-4bf4-a818-bb00979fb5ba"
,"USNM","142808","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3ed4a6562-6b96-4b44-bed2-453803b6424e"
,"USNM","142809","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3aeece234-4643-4cb6-82b3-813c6c4799f7"
,"USNM","142810","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/37dbcdc5b-a857-48e9-87ad-6ed83c10334f"
,"USNM","142811","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/38c722067-9d50-4cf2-80e3-fd4483943d73"
,"USNM","142812","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3009f4576-43cd-4174-91a8-76141682392a"
,"USNM","142813","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/314d16974-0d84-4395-ad1b-c52dbc05f11a"
,"USNM","142817","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/30369906a-1c94-45e1-93ec-e6bf40655cdb"
,"USNM","142823","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3e5042d39-adc2-4c22-8910-70c7f91d3037"
,"USNM","142832","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/35d768f93-4764-4b7b-8ef8-d2a2c2582941"
,"USNM","142836","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3aa341c33-1572-4a91-b7d3-470199ada8c5"
,"USNM","142842","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3c436bfe0-38fd-4706-836c-48f4c5dfb10e"
,"USNM","143100","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","Sep 1905","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male : Juvenile","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/360a4f0ae-99ac-4f5f-851b-8ee29c88cc61"
,"USNM","143104","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","Sep 1905","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3c8bf5682-64c3-4ae1-a579-83ed4aeb8d95"
,"USNM","143057","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3b3267089-d06e-4d25-82a4-f9714370390c"
,"USNM","143060","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3050fcb4e-4bcd-4591-94b8-470fe88fd0bf"
,"USNM","143061","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/351acb018-1d9f-4d3b-acfc-307556d2367f"
,"USNM","143062","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3a86b6b81-e314-4ff6-838c-b2439406515e"
,"USNM","143063","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3b120386c-eea7-4552-b8ab-7d1442cd0cd8"
,"USNM","143065","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/334c545c9-19d2-45ba-aef9-a85d2d7e5fd3"
,"USNM","143066","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/34f6ba806-f5c8-42eb-8ac2-20375fb4329d"
,"USNM","143067","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3e154cb33-8f57-462a-91ed-40ac4ebbb16b"
,"USNM","143070","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/339f1ecec-e6b4-4be8-8e1f-afbd04687834"
,"USNM","143071","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3d8fec0ce-288e-467f-b10f-80072708ce9b"
,"USNM","143073","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3089952c3-920c-4925-bf01-7afa44234bfa"
,"USNM","143076","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/32a7f18fa-6bb7-4734-94b8-eadbb33c8861"
,"USNM","143077","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/38dd6f95e-7d74-4ea7-800b-e517a7b79172"
,"USNM","143078","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3ee27b03d-9cc3-45b7-8425-49e95b3ffa8f"
,"USNM","143079","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3faecb435-171c-42d2-b0c8-c7a78f588db8"
,"USNM","143080","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/3bc428e58-6d04-46cc-bf79-a49a77a04d94"
,"USNM","143081","","Specimen/Lot",1,"Rattus exulans","Rattus exulans querceti","Rattus exulans : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:58:00","http://n2t.net/ark:/65665/389fc620a-a656-4d26-b3a0-714e6a6af511"
