Museum,Catalog Number - USNM,Special Collections,Class,Order,Family,Genus species,Other Identifications,Name Hierarchy,Type Status,Type Citations,Taxonomic Notes,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition/Project,Field Number(s),Date Collected,Preparation Details (Preparation:Remarks),Inventory Status,Status Remarks,Genetic Sample Type,Biorepository Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"NMNH","35155","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/34f31f06a-1977-42b4-884e-befa361a007f"
"NMNH","35159","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/335298640-1938-4a73-bb7d-f4a405fc9e3c"
"NMNH","35177","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/38556ff5a-75cd-44bc-8f77-1286e282fe74"
"NMNH","35187","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/311b93a11-5aec-4d82-be26-d223874b932d"
"NMNH","35188","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/31d514ccf-7f6c-41ed-b0f2-9fea785035a5"
"NMNH","35189","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/369420276-4983-4042-a41e-bc5753c86be3"
"NMNH","35190","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/39d1d9fb7-8b58-4ea3-95e0-e7e28d31b8b2"
"NMNH","35192","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/334c751d4-3cea-499e-8b83-11d63fb33504"
"NMNH","35194","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3f9202f8b-9e1b-434c-b9b3-8f79932f2b65"
"NMNH","35198","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3df218fb3-3b54-418b-a2d4-94d7ffa2224b"
"NMNH","35199","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3d2d51a9a-9b1a-4c89-b33f-bb548f77e19a"
"NMNH","35203","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3c5990f83-43a3-4274-a82f-cd60a2c1046a"
"NMNH","35212","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3de86227f-946a-4ba0-9417-e18a17f3f58c"
"NMNH","35216","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:26:00","http://n2t.net/ark:/65665/361d8bf77-da0e-4d19-818b-2e5962a33986"
"NMNH","35217","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3ee0eb0f0-d3b6-454c-9db5-f285b8b0fa78"
"NMNH","35218","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:27:00","http://n2t.net/ark:/65665/3d5c07c4e-20b7-4375-99f4-eef6e683e82b"
"NMNH","35219","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:26:00","http://n2t.net/ark:/65665/3e224a0db-e762-40a9-8f5e-ac9dd4931fa9"
"NMNH","35220","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/39b7f9a5c-ea15-4447-a1d8-4cf8c64c6120"
"NMNH","34927","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/39e8fc7ac-9b5f-4cae-bd20-78ebbeda2ca5"
"NMNH","34939","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3baa7c4a9-db66-4743-a452-204972ba1d43"
"NMNH","34941","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3dc5e8666-6f03-443e-aa2d-f398f7d7e743"
"NMNH","34942","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/354867510-054c-4eab-98c9-b0c6ac81d0ee"
"NMNH","34943","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3d3f01dfd-7c2e-419e-b956-78d53acd4c88"
"NMNH","34944","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3c31aa2c9-dd73-4c1f-92f0-c8c6043e3d99"
"NMNH","34945","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3d1394d35-2bf2-42b3-83f4-b34e55c16341"
"NMNH","34947","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3e7418429-954b-475a-948f-cf5cfe5ae29b"
"NMNH","34949","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/32420a7e0-83d9-4d1d-9d6d-bdd60fae499e"
"NMNH","34952","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3e1a11a63-7d97-43fe-829e-c14558b062bb"
"NMNH","34959","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3c2a479f7-9792-409a-b916-bb982f8d3d9e"
"NMNH","34961","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/33a77ecba-ccd0-4583-a527-8ea7e6b702d8"
"NMNH","34963","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/33d4dd467-d63e-47a5-b3b8-02bed2b7e475"
"NMNH","34965","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/39922ed52-c0e7-41e4-8b46-bd13f4a2d4d2"
"NMNH","34968","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/388fae021-d339-4e46-b6d5-160630e212cf"
"NMNH","34972","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3016a53e8-0dae-4487-9509-407a01ac7bdf"
"NMNH","34984","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/36fad6255-a930-413c-b0c2-4b0fc7b1c5da"
"NMNH","34990","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3acce2873-f179-4e30-b9b9-71da71090c17"
"NMNH","34992","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3965b4719-d0fc-485f-8ffb-e02af374c98e"
"NMNH","34996","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3b5de0d4d-d070-401f-9210-67435742e312"
"NMNH","35000","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:10:00","http://n2t.net/ark:/65665/3418c5176-7d3b-4b35-a995-ef3483f32968"
"NMNH","35011","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:07:00","http://n2t.net/ark:/65665/30f13b9dd-14d2-477d-bb20-bd730b5231f9"
"NMNH","35015","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:26:00","http://n2t.net/ark:/65665/372463c2c-ac97-40fb-84c3-e6baa675a542"
"NMNH","35019","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:27:00","http://n2t.net/ark:/65665/3b1b85ae8-4d3c-4b43-8405-cbba892751f9"
"NMNH","35033","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:27:00","http://n2t.net/ark:/65665/3f4ca8c33-2f7c-42ef-929c-840d7c09b348"
"NMNH","35037","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:27:00","http://n2t.net/ark:/65665/3b3bfe0ec-ba51-4342-9930-d9e6f52ee991"
"NMNH","35050","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:27:00","http://n2t.net/ark:/65665/355706eb2-30bc-4832-a9e5-59849ded1bc2"
"NMNH","35053","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:07:00","http://n2t.net/ark:/65665/30f756328-8561-44ac-97ca-2b3072681e19"
"NMNH","35054","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:07:00","http://n2t.net/ark:/65665/38f404718-f10e-4dd2-a1d1-02319b8eccaf"
